
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
-1.91879737e+00, 2.32141900e+00, 4.99999970e-02, 1.11938797e-01, 1.02273965e+00, 7.09286928e-02
2.89300561e-01, 5.01129389e-01, 4.99999970e-02, -3.83999646e-01, 1.02481648e-01, -1.55442301e-02
3.84210491e+00, 1.51317596e+00, 4.99999970e-02, -6.40796497e-02, 1.14720857e+00, -4.68418859e-02
3.59344649e+00, 1.47800350e+00, 4.99999970e-02, -7.29932934e-02, 1.14568436e+00, -4.72798459e-02
3.82177687e+00, 1.31175005e+00, 4.99999970e-02, -6.62919879e-02, 1.08723557e+00, -5.44475280e-02
-8.18880737e-01, 1.88559449e+00, 4.99999970e-02, 5.99085279e-02, 1.07227182e+00, 1.46455333e-01
2.63918817e-01, 5.14904618e-01, 4.99999970e-02, -3.94637764e-01, 1.29280314e-01, -1.89826638e-02
2.87146997e+00, 1.51872241e+00, 4.99999970e-02, -9.93407145e-02, 1.18670428e+00, -3.53629254e-02
2.37925351e-01, 5.27384281e-01, 4.99999970e-02, -4.05447662e-01, 1.59054905e-01, -2.09707674e-02
1.02695309e-01, 2.81976533e+00, 4.99999970e-02, -1.17170447e-02, 1.13227892e+00, 7.23625571e-02
2.44355768e-01, 2.71227312e+00, 4.99999970e-02, -2.23740600e-02, 1.14333475e+00, 7.37589747e-02
-4.44727802e+00, -5.49254537e-01, 4.99999970e-02, 1.58230796e-01, 9.98426557e-01, -3.28779174e-03
-4.23442030e+00, -5.29793978e-01, 4.99999970e-02, 1.59841388e-01, 9.96879756e-01, -4.66890447e-03
-4.28909397e+00, -3.50204259e-01, 4.99999970e-02, 1.60399497e-01, 9.97145474e-01, -2.83547421e-03
-2.66398215e+00, 2.40478420e+00, 4.99999970e-02, 1.25464648e-01, 1.00932288e+00, 4.40300852e-02
-2.72179365e+00, 2.20584393e+00, 4.99999970e-02, 1.31377846e-01, 1.00561464e+00, 4.45545055e-02
2.11352229e-01, 5.38628817e-01, 4.99999970e-02, -4.16230559e-01, 1.91639334e-01, -2.10247636e-02
8.71200466e+00, 1.57900524e+00, 4.99999970e-02, -1.84259191e-03, 1.07072222e+00, -2.54010763e-02
1.84236869e-01, 5.48527002e-01, 4.99999970e-02, -4.26776201e-01, 2.26698622e-01, -1.87428016e-02
1.56629279e-01, 5.56994259e-01, 4.99999970e-02, -4.36892390e-01, 2.63689995e-01, -1.39276078e-02
-1.97173429e+00, -1.13715458e+00, 4.99999970e-02, 1.82520360e-01, 9.65403557e-01, -8.42607468e-02
1.28672898e-01, 5.64047694e-01, 4.99999970e-02, -4.46329564e-01, 3.02157402e-01, -6.31099753e-03
1.72723091e+00, -6.22057822e-04, 4.99999970e-02, -2.03186780e-01, -7.36528188e-02, -1.95815857e-03
1.00413732e-01, 5.69760263e-01, 4.99999970e-02, -4.54575479e-01, 3.41671169e-01, 4.31926595e-03
4.63792133e+00, 2.57611901e-01, 4.99999970e-02, -3.82524878e-02, 3.18339258e-01, -2.41788998e-02
4.82667160e+00, 3.29995960e-01, 4.99999970e-02, -3.43089774e-02, 3.68471175e-01, -3.00375614e-02
4.68417645e+00, 5.14217794e-01, 4.99999970e-02, -3.71370912e-02, 4.87690985e-01, -4.36910018e-02
7.19034970e-02, 5.74066341e-01, 4.99999970e-02, -4.61259693e-01, 3.81512612e-01, 1.80192087e-02
3.57439780e+00, -4.60011387e+00, 4.99999970e-02, -4.45716679e-02, 1.09842145e+00, 3.83356470e-03
-2.58415508e+00, 1.93216944e+00, 4.99999970e-02, 1.39956564e-01, 1.00083923e+00, 5.15150055e-02
4.32080887e-02, 5.76942325e-01, 4.99999970e-02, -4.66100156e-01, 4.20954049e-01, 3.48332673e-02
6.70440674e-01, 3.12444043e+00, 4.99999970e-02, -2.81379744e-02, 1.14579594e+00, 4.56696153e-02
1.44057423e-02, 5.78387380e-01, 4.99999970e-02, -4.68528956e-01, 4.59291428e-01, 5.47971986e-02
5.74780083e+00, 2.33333063e+00, 4.99999970e-02, -2.74482500e-02, 1.15381634e+00, -2.80941669e-02
-1.41986501e+00, 2.20388603e+00, 4.99999970e-02, 9.48523208e-02, 1.03924847e+00, 9.56993327e-02
-1.44401975e-02, 5.78386486e-01, 4.99999970e-02, -4.68024909e-01, 4.95741189e-01, 7.77811557e-02
-4.32427786e-02, 5.76945245e-01, 4.99999970e-02, -4.64216620e-01, 5.29539406e-01, 1.03531487e-01
-7.19420165e-02, 5.74065387e-01, 4.99999970e-02, -4.56752926e-01, 5.60025871e-01, 1.31673634e-01
-1.00449942e-01, 5.69752097e-01, 4.99999970e-02, -4.45301533e-01, 5.86631060e-01, 1.61794424e-01
6.65560007e+00, 8.26687872e-01, 4.99999970e-02, -9.83693730e-03, 7.71688879e-01, -3.82929221e-02
-1.28708780e-01, 5.64038575e-01, 4.99999970e-02, -4.29559380e-01, 6.08878016e-01, 1.93428352e-01
-1.56648666e-01, 5.56927025e-01, 4.99999970e-02, -4.09295917e-01, 6.26391888e-01, 2.26057306e-01
-1.54306710e+00, 2.02637649e+00, 4.99999970e-02, 1.09770320e-01, 1.02695382e+00, 9.83020663e-02
-1.84210375e-01, 5.48463821e-01, 4.99999970e-02, -3.84376854e-01, 6.38830185e-01, 2.59096801e-01
-2.11329147e-01, 5.38600028e-01, 4.99999970e-02, -3.54748070e-01, 6.45911932e-01, 2.91887790e-01
-2.37908542e-01, 5.27419150e-01, 4.99999970e-02, -3.20500284e-01, 6.47588074e-01, 3.23801219e-01
-2.63939500e-01, 5.14930665e-01, 4.99999970e-02, -2.81704605e-01, 6.43802524e-01, 3.54177177e-01
-2.89266020e-01, 5.01082122e-01, 4.99999970e-02, -2.38672361e-01, 6.34604096e-01, 3.82295281e-01
2.79306817e+00, 3.06677485e+00, 4.99999970e-02, -6.03940375e-02, 1.17521465e+00, -4.67243837e-03
3.52497244e+00, 2.81373358e+00, 4.99999970e-02, -5.76895811e-02, 1.17566216e+00, -1.67689491e-02
-3.13869029e-01, 4.86047268e-01, 4.99999970e-02, -1.91744074e-01, 6.20464981e-01, 4.07681942e-01
-4.03421497e+00, -3.24200320e+00, 4.99999970e-02, 1.21842615e-01, 1.00263882e+00, -1.07646370e-02
3.50502157e+00, 3.79603291e+00, 4.99999970e-02, -4.81365100e-02, 1.15593779e+00, -9.37689375e-03
3.26979947e+00, 3.68814588e+00, 4.99999970e-02, -4.99761514e-02, 1.15906096e+00, -8.21948145e-03
6.06446218e+00, 2.04960775e+00, 4.99999970e-02, -2.25707199e-02, 1.14685762e+00, -3.05073913e-02
6.27284718e+00, 2.04516172e+00, 4.99999970e-02, -2.02837903e-02, 1.14464581e+00, -2.95548756e-02
2.62048554e+00, 2.43242502e+00, 4.99999970e-02, -7.75500610e-02, 1.19741285e+00, -5.63702127e-03
-3.37753743e-01, 4.69840705e-01, 4.99999970e-02, -1.41209096e-01, 6.01774335e-01, 4.29904163e-01
7.82975626e+00, 1.09418046e+00, 4.99999970e-02, -3.74701759e-03, 9.21034157e-01, -3.21054943e-02
-3.33406448e+00, 2.09279037e+00, 4.99999970e-02, 1.38623536e-01, 1.00063848e+00, 2.84180921e-02
8.13143444e+00, -4.03899560e-03, 4.99999970e-02, -6.50144240e-04, 5.08063614e-01, 6.31456613e-04
4.71951103e+00, -2.57297063e+00, 4.99999970e-02, -4.19672467e-02, 1.16521251e+00, 2.63455212e-02
-3.60795707e-01, 4.52428222e-01, 4.99999970e-02, -8.76134112e-02, 5.78742087e-01, 4.48340744e-01
2.94372058e+00, 5.44472873e-01, 4.99999970e-02, -1.10488705e-01, 4.02173132e-01, -5.64073473e-02
1.04219675e+00, -4.22712135e+00, 4.99999970e-02, -2.00369433e-02, 1.12591136e+00, -8.85792263e-03
-3.82942677e-01, 4.33877379e-01, 4.99999970e-02, -3.15588750e-02, 5.51761627e-01, 4.62471128e-01
1.97375491e-01, -3.59448409e+00, 4.99999970e-02, 2.27981014e-04, 1.11539304e+00, -3.65442224e-02
4.26407194e+00, 4.21159029e+00, 4.99999970e-02, -4.22443859e-02, 1.13466740e+00, -8.90633371e-03
4.43168879e+00, 4.03460073e+00, 4.99999970e-02, -4.14369963e-02, 1.14230549e+00, -1.09109255e-02
-4.04117644e-01, 4.14207429e-01, 4.99999970e-02, 2.63194088e-02, 5.21443427e-01, 4.71946001e-01
-4.24275398e-01, 3.93526316e-01, 4.99999970e-02, 8.54148120e-02, 4.88551408e-01, 4.76501763e-01
-4.43401903e-01, 3.71864945e-01, 4.99999970e-02, 1.45165980e-01, 4.53641593e-01, 4.75961149e-01
-6.09571815e-01, 4.22082758e+00, 4.99999970e-02, 3.55080962e-02, 1.07766104e+00, 1.81207415e-02
-4.61377531e-01, 3.49248797e-01, 4.99999970e-02, 2.04750493e-01, 4.17199194e-01, 4.70152169e-01
-3.37380886e+00, 1.90121651e+00, 4.99999970e-02, 1.43209860e-01, 9.98675048e-01, 2.75941808e-02
-4.78166163e-01, 3.25766236e-01, 4.99999970e-02, 2.63524532e-01, 3.79991174e-01, 4.59049165e-01
-3.96988487e+00, -1.65328538e+00, 4.99999970e-02, 1.47199243e-01, 9.98195589e-01, -1.53453173e-02
-1.92343068e+00, 3.90434146e+00, 4.99999970e-02, 8.09998810e-02, 1.03721690e+00, 2.38043759e-02
-4.93766069e-01, 3.01512629e-01, 4.99999970e-02, 3.20684254e-01, 3.42930675e-01, 4.42775726e-01
1.39815581e+00, 2.36291862e+00, 4.99999970e-02, -8.30077603e-02, 1.20251322e+00, 3.89921181e-02
1.31266463e+00, 2.54233718e+00, 4.99999970e-02, -7.19183013e-02, 1.19093525e+00, 3.99306081e-02
-5.08200288e-01, 2.76554108e-01, 4.99999970e-02, 3.75523776e-01, 3.06670308e-01, 4.21437860e-01
-5.21369338e-01, 2.50874370e-01, 4.99999970e-02, 4.27433789e-01, 2.71625757e-01, 3.95130754e-01
-5.33189058e-01, 2.24566415e-01, 4.99999970e-02, 4.75563765e-01, 2.38417566e-01, 3.64126414e-01
8.48227501e+00, -1.09584558e+00, 4.99999970e-02, -1.41058268e-03, 9.24090803e-01, 2.91507225e-02
8.52960300e+00, -9.22076106e-01, 4.99999970e-02, -9.14003118e-04, 8.46357167e-01, 2.84685940e-02
6.61878061e+00, 2.48668385e+00, 4.99999970e-02, -1.85887199e-02, 1.14445972e+00, -2.38364656e-02
-5.43703079e-01, 1.97720692e-01, 4.99999970e-02, 5.19558787e-01, 2.07773805e-01, 3.28885198e-01
5.08940268e+00, 1.97703496e-01, 4.99999970e-02, -2.83040758e-02, 3.26418400e-01, -1.73523240e-02
4.95065498e+00, 2.18589783e-01, 4.99999970e-02, -3.09831277e-02, 3.22949350e-01, -2.05854867e-02
-5.52930355e-01, 1.70405120e-01, 4.99999970e-02, 5.59006393e-01, 1.80170476e-01, 2.89687157e-01
-5.60753703e-01, 1.42612427e-01, 4.99999970e-02, 5.93167245e-01, 1.55951694e-01, 2.46905893e-01
-5.67109823e-01, 1.14480808e-01, 4.99999970e-02, 6.21682942e-01, 1.35531381e-01, 2.01180667e-01
5.09921217e+00, -4.05418444e+00, 4.99999970e-02, -3.59435081e-02, 1.13437080e+00, 1.11037539e-02
-5.72097003e-01, 8.60844776e-02, 4.99999970e-02, 6.44355237e-01, 1.19283028e-01, 1.53062642e-01
5.88549852e+00, 2.41300201e+00, 4.99999970e-02, -2.62077358e-02, 1.15214229e+00, -2.68174466e-02
-5.75675011e-01, 5.74767925e-02, 4.99999970e-02, 6.60747051e-01, 1.07489027e-01, 1.03088461e-01
5.54425669e+00, 4.50485039e+00, 4.99999970e-02, -3.21731903e-02, 1.08764648e+00, -4.75865742e-03
5.76611280e+00, 4.55954504e+00, 4.99999970e-02, -3.04326266e-02, 1.07525289e+00, -3.84384603e-03
3.49649847e-01, -3.07204413e+00, 4.99999970e-02, -1.57924201e-02, 1.13481402e+00, -5.48031181e-02
-5.77823520e-01, 2.87264306e-02, 4.99999970e-02, 6.70704722e-01, 1.00320175e-01, 5.18630370e-02
2.61996007e+00, -1.23765910e+00, 4.99999970e-02, -1.20568499e-01, 1.10057700e+00, 4.51994278e-02
2.44833827e+00, -1.22677004e+00, 4.99999970e-02, -1.29739702e-01, 1.11197209e+00, 4.02663164e-02
-5.78537166e-01, -9.52598348e-05, 4.99999970e-02, 6.74062550e-01, 9.79187712e-02, -2.20010988e-05
-5.77814043e-01, -2.89167110e-02, 4.99999970e-02, 6.70711339e-01, 1.00362942e-01, -5.19109592e-02
6.68120813e+00, 6.13297045e-01, 4.99999970e-02, -8.91151186e-03, 6.46816432e-01, -3.34308743e-02
4.20640588e-01, 2.73781490e+00, 4.99999970e-02, -3.05325408e-02, 1.15108335e+00, 6.78871199e-02
-5.75656056e-01, -5.76663688e-02, 4.99999970e-02, 6.60757720e-01, 1.07574582e-01, -1.03147916e-01
4.99251223e+00, 4.27940273e+00, 4.99999970e-02, -3.66066098e-02, 1.12081039e+00, -8.29356257e-03
-5.72068691e-01, -8.62729400e-02, 4.99999970e-02, 6.44365191e-01, 1.19411223e-01, -1.53140515e-01
-1.84793341e+00, -2.78987575e+00, 4.99999970e-02, 9.59532410e-02, 1.03347063e+00, -5.82368560e-02
-1.91906989e+00, -3.01728678e+00, 4.99999970e-02, 9.31986049e-02, 1.03370416e+00, -4.95407470e-02
-5.67072511e-01, -1.14667758e-01, 4.99999970e-02, 6.21685266e-01, 1.35701269e-01, -2.01282337e-01
5.16028976e+00, -1.15009940e+00, 4.99999970e-02, -3.07849720e-02, 9.71442223e-01, 5.13635874e-02
5.11459208e+00, -9.49375927e-01, 4.99999970e-02, -3.05199344e-02, 8.44850779e-01, 5.30722439e-02
-5.60706496e-01, -1.42797232e-01, 4.99999970e-02, 5.93154728e-01, 1.56160787e-01, -2.47034490e-01
3.74864984e+00, 1.12237930e+00, 4.99999970e-02, -6.94051459e-02, 9.82893467e-01, -6.10024221e-02
-4.06220675e+00, -4.27341193e-01, 4.99999970e-02, 1.61862180e-01, 9.95259583e-01, -4.70916880e-03
-5.52873969e-01, -1.70587003e-01, 4.99999970e-02, 5.58971524e-01, 1.80415615e-01, -2.89843798e-01
-3.20436335e+00, -2.05534077e+00, 4.99999970e-02, 1.38826892e-01, 1.00071430e+00, -3.17753516e-02
-5.43637931e-01, -1.97899938e-01, 4.99999970e-02, 5.19492805e-01, 2.08050728e-01, -3.29068124e-01
-3.19676614e+00, -4.29712391e+00, 4.99999970e-02, 1.04884088e-01, 1.01162469e+00, -7.98179675e-03
2.62371063e+00, -5.40861040e-02, 4.99999970e-02, -1.33784428e-01, 2.30005682e-02, 6.79472974e-03
2.14275765e+00, -1.19969618e+00, 4.99999970e-02, -1.45849451e-01, 1.10974085e+00, 3.11205443e-02
-5.33114493e-01, -2.24741831e-01, 4.99999970e-02, 4.75461930e-01, 2.38719955e-01, -3.64330679e-01
-5.21286666e-01, -2.51045495e-01, 4.99999970e-02, 4.27292794e-01, 2.71947294e-01, -3.95349771e-01
2.73591876e+00, 3.78924823e+00, 4.99999970e-02, -4.91864718e-02, 1.15747797e+00, -3.40207480e-03
-5.08109629e-01, -2.76721478e-01, 4.99999970e-02, 3.75340551e-01, 3.07004064e-01, -4.21662718e-01
6.55989838e+00, 6.63533092e-01, 4.99999970e-02, -1.00001125e-02, 6.76226974e-01, -3.61138955e-02
-4.93666947e-01, -3.01675409e-01, 4.99999970e-02, 3.20461005e-01, 3.43268216e-01, -4.42995071e-01
-4.78059083e-01, -3.25923920e-01, 4.99999970e-02, 2.63266772e-01, 3.80324215e-01, -4.59252387e-01
-4.38129520e+00, 1.16942918e+00, 4.99999970e-02, 1.52327538e-01, 9.98782873e-01, 7.04470510e-03
-9.46002960e-01, 3.27447772e+00, 4.99999970e-02, 4.96707857e-02, 1.07191813e+00, 5.40996008e-02
-1.05239379e+00, 3.08521605e+00, 4.99999970e-02, 5.60171641e-02, 1.06726992e+00, 6.13234900e-02
8.85325909e+00, -4.29632902e+00, 4.99999970e-02, -4.01982851e-03, 1.07090354e+00, 4.48107207e-03
-4.61263210e-01, -3.49401355e-01, 4.99999970e-02, 2.04465359e-01, 4.17520940e-01, -4.70330000e-01
-1.30477473e-02, 1.61763978e+00, 4.99999970e-02, -6.44149184e-02, 1.18261778e+00, 1.78407475e-01
8.48324776e+00, -7.46762753e-01, 4.99999970e-02, -7.30238447e-04, 7.60230362e-01, 2.67230403e-02
-3.66114521e+00, -2.37993670e+00, 4.99999970e-02, 1.33186668e-01, 1.00191891e+00, -2.06110254e-02
-4.43280399e-01, -3.72012556e-01, 4.99999970e-02, 1.44860014e-01, 4.53944713e-01, -4.76103306e-01
-8.72316718e-01, -1.78632784e+00, 4.99999970e-02, 6.93722367e-02, 1.06298566e+00, -1.53233677e-01
-1.01493776e+00, -1.57182908e+00, 4.99999970e-02, 1.00865372e-01, 1.03628480e+00, -1.65914699e-01
-4.24145371e-01, -3.93667608e-01, 4.99999970e-02, 8.50964338e-02, 4.88828093e-01, -4.76598859e-01
5.15399885e+00, -2.03133678e+00, 4.99999970e-02, -3.51162478e-02, 1.15987599e+00, 3.39480713e-02
8.92422581e+00, -2.45558643e+00, 4.99999970e-02, -2.26858095e-03, 1.12787211e+00, 1.85281467e-02
4.66112566e+00, -8.65093470e-01, 4.99999970e-02, -4.07287218e-02, 7.79807746e-01, 5.70580103e-02
4.46422148e+00, -8.20021808e-01, 4.99999970e-02, -4.58534732e-02, 7.38455474e-01, 5.83261885e-02
-4.03980523e-01, -4.14341599e-01, 4.99999970e-02, 2.59997118e-02, 5.21689296e-01, -4.71995831e-01
-3.82800132e-01, -4.34006214e-01, 4.99999970e-02, -3.18727121e-02, 5.51975191e-01, -4.62474048e-01
7.32214975e+00, 3.65739655e+00, 4.99999970e-02, -1.52744921e-02, 1.12479806e+00, -1.24979271e-02
-3.60645801e-01, -4.52550381e-01, 4.99999970e-02, -8.79157484e-02, 5.78918397e-01, -4.48294163e-01
-3.37597191e-01, -4.69954580e-01, 4.99999970e-02, -1.41491607e-01, 6.01908207e-01, -4.29808468e-01
-3.13706219e-01, -4.86153305e-01, 4.99999970e-02, -1.92003384e-01, 6.20555758e-01, -4.07541841e-01
-4.42762041e+00, 3.55680752e+00, 4.99999970e-02, 1.20143868e-01, 1.00107062e+00, 5.20435115e-03
5.77557385e-01, -2.86169611e-02, 4.99999970e-02, -2.68701762e-01, -1.36612374e-02, -6.84266072e-03
3.97569746e-01, -3.98633027e+00, 4.99999970e-02, -2.75998237e-03, 1.11486697e+00, -2.12265123e-02
-2.89097756e-01, -5.01179099e-01, 4.99999970e-02, -2.38904670e-01, 6.34651184e-01, -3.82116407e-01
-3.45442104e+00, 2.52341294e+00, 4.99999970e-02, 1.29350007e-01, 1.00360882e+00, 2.40690727e-02
-2.63766199e-01, -5.15017927e-01, 4.99999970e-02, -2.81907797e-01, 6.43808365e-01, -3.53967845e-01
-2.82268882e+00, 2.93052411e+00, 4.99999970e-02, 1.15168437e-01, 1.01325214e+00, 3.27196233e-02
-4.03611994e+00, 2.33728361e+00, 4.99999970e-02, 1.34854838e-01, 1.00077212e+00, 1.40452301e-02
7.30349159e+00, 2.03411400e-01, 4.99999970e-02, -4.07035230e-03, 4.88746613e-01, -1.10268667e-02
7.30072784e+00, -3.09473500e-02, 4.99999970e-02, -3.77027364e-03, 4.65268016e-01, 8.56783532e-04
-2.37732112e-01, -5.27497828e-01, 4.99999970e-02, -3.20672959e-01, 6.47559643e-01, -3.23571563e-01
1.07858419e+00, 2.70504737e+00, 4.99999970e-02, -5.88760190e-02, 1.17675793e+00, 4.61730212e-02
1.19290972e+00, 2.89746284e+00, 4.99999970e-02, -5.38772866e-02, 1.17040801e+00, 3.71425971e-02
8.58746433e+00, 2.75552201e+00, 4.99999970e-02, -4.60544787e-03, 1.12886250e+00, -1.70267895e-02
-2.11148754e-01, -5.38670301e-01, 4.99999970e-02, -3.54892820e-01, 6.45853400e-01, -2.91645288e-01
3.20884490e+00, -3.20110035e+00, 4.99999970e-02, -5.58117181e-02, 1.16963208e+00, 9.73633491e-03
3.15946460e+00, -3.03969693e+00, 4.99999970e-02, -5.84479086e-02, 1.17377102e+00, 1.02120023e-02
1.61345410e+00, 2.88028312e+00, 4.99999970e-02, -6.24889843e-02, 1.17892623e+00, 2.40951218e-02
-2.39045644e+00, -1.01789737e+00, 4.99999970e-02, 1.83024853e-01, 9.68462229e-01, -5.36458455e-02
-2.25596690e+00, -1.18941712e+00, 4.99999970e-02, 1.76356956e-01, 9.73390043e-01, -6.46626726e-02
-1.84027269e-01, -5.48524320e-01, 4.99999970e-02, -3.84494245e-01, 6.38744712e-01, -2.58848518e-01
-1.56462923e-01, -5.56979179e-01, 4.99999970e-02, -4.09388900e-01, 6.26284778e-01, -2.25810230e-01
-1.28520742e-01, -5.64081430e-01, 4.99999970e-02, -4.29630339e-01, 6.08752608e-01, -1.93187460e-01
7.93074310e-01, 4.23733330e+00, 4.99999970e-02, -1.25458119e-02, 1.12038720e+00, 1.07310265e-02
1.00760162e+00, 4.23044491e+00, 4.99999970e-02, -1.87718943e-02, 1.12539232e+00, 9.09704715e-03
-1.00259997e-01, -5.69785595e-01, 4.99999970e-02, -4.45353389e-01, 5.86489797e-01, -1.61563769e-01
-7.17506334e-02, -5.74089408e-01, 4.99999970e-02, -4.56788510e-01, 5.59872150e-01, -1.31456748e-01
-1.72844744e+00, 1.73000276e+00, 4.99999970e-02, 1.34621337e-01, 1.00603116e+00, 9.91116837e-02
-1.82065296e+00, -2.14678645e+00, 4.99999970e-02, 1.14161082e-01, 1.02116156e+00, -8.02985504e-02
-1.68376243e+00, -2.28149366e+00, 4.99999970e-02, 1.04559369e-01, 1.02987123e+00, -8.11139867e-02
4.15764618e+00, 1.14935303e+00, 4.99999970e-02, -5.54424934e-02, 9.91288364e-01, -5.94311953e-02
4.15442419e+00, 1.28687167e+00, 4.99999970e-02, -5.55185936e-02, 1.06690609e+00, -5.48782386e-02
-4.30504009e-02, -5.76959610e-01, 4.99999970e-02, -4.64238524e-01, 5.29376209e-01, -1.03330985e-01
-1.42473569e-02, -5.78391254e-01, 4.99999970e-02, -4.68035787e-01, 4.95571762e-01, -7.75988996e-02
1.02560675e+00, 1.98306930e+00, 4.99999970e-02, -1.04025289e-01, 1.22294855e+00, 6.73503876e-02
1.01433539e+00, 1.77027953e+00, 4.99999970e-02, -1.22985221e-01, 1.24043000e+00, 7.33218417e-02
1.45985745e-02, -5.78382611e-01, 4.99999970e-02, -4.68530804e-01, 4.59118962e-01, -5.46345860e-02
1.41961455e+00, 3.31986278e-01, 4.99999970e-02, -2.36535504e-01, 6.52750209e-02, -1.88814439e-02
1.30867016e+00, 1.97156280e-01, 4.99999970e-02, -2.39901021e-01, -5.17630875e-02, -6.02194387e-03
1.40505993e+00, 1.46252677e-01, 4.99999970e-02, -2.34078243e-01, -7.34914541e-02, -8.85254797e-03
2.08383322e+00, -3.75638175e+00, 4.99999970e-02, -4.56456318e-02, 1.15515006e+00, -4.65823943e-03
1.31627107e+00, 1.31615251e-01, 4.99999970e-02, -2.39060789e-01, -9.05169174e-02, -2.81388313e-03
4.34004776e-02, -5.76927900e-01, 4.99999970e-02, -4.66094583e-01, 4.20781493e-01, -3.46907265e-02
6.34816837e+00, 3.36080027e+00, 4.99999970e-02, -2.35496163e-02, 1.13872075e+00, -1.68007910e-02
7.20948875e-02, -5.74042261e-01, 4.99999970e-02, -4.61249471e-01, 3.81342947e-01, -1.78966038e-02
1.00603707e-01, -5.69726825e-01, 4.99999970e-02, -4.54562753e-01, 3.41506660e-01, -4.21517063e-03
1.28861114e-01, -5.64004719e-01, 4.99999970e-02, -4.46313888e-01, 3.02000225e-01, 6.39807805e-03
-2.65585017e+00, 1.23169410e+00, 4.99999970e-02, 1.68039903e-01, 9.82016861e-01, 4.58595343e-02
1.56815052e-01, -5.56942523e-01, 4.99999970e-02, -4.36876863e-01, 2.63544291e-01, 1.39976703e-02
1.84420377e-01, -5.48466682e-01, 4.99999970e-02, -4.26764041e-01, 2.26565361e-01, 1.87968984e-02
6.82106733e+00, -4.56323147e+00, 4.99999970e-02, -2.07275972e-02, 1.06197131e+00, 3.13922158e-03
1.39157784e+00, -2.30106980e-01, 4.99999970e-02, -2.36249566e-01, -2.77410280e-02, 8.23715609e-03
2.11532623e-01, -5.38558066e-01, 4.99999970e-02, -4.16219622e-01, 1.91516593e-01, 2.10631974e-02
2.38101736e-01, -5.27304828e-01, 4.99999970e-02, -4.05437320e-01, 1.58945292e-01, 2.09961906e-02
2.18819928e+00, -7.51006007e-01, 4.99999970e-02, -1.59998924e-01, 6.26852036e-01, 5.57100773e-02
2.64091939e-01, -5.14817297e-01, 4.99999970e-02, -3.94628406e-01, 1.29185811e-01, 1.89981237e-02
-3.94496059e+00, -1.85576129e+00, 4.99999970e-02, 1.43853739e-01, 9.99090612e-01, -1.58637129e-02
2.89468825e-01, -5.01032650e-01, 4.99999970e-02, -3.83992821e-01, 1.02399968e-01, 1.55498423e-02
-1.79340971e+00, -3.67502594e+00, 4.99999970e-02, 7.90256187e-02, 1.04070878e+00, -3.17997038e-02
-9.24817860e-01, -9.48533535e-01, 4.99999970e-02, 1.69344798e-01, 9.51113820e-01, -2.54766792e-01
3.14071864e-01, -4.85939354e-01, 4.99999970e-02, -3.73799622e-01, 7.85989985e-02, 1.09425392e-02
-9.70945358e-01, -9.01169479e-01, 4.99999970e-02, 1.85341641e-01, 9.36560750e-01, -2.47290626e-01
3.37879002e-01, -4.69647676e-01, 4.99999970e-02, -3.64103675e-01, 5.78275323e-02, 5.48735587e-03
-1.01483965e+00, -8.51665676e-01, 4.99999970e-02, 2.03698605e-01, 9.19897854e-01, -2.36458451e-01
3.60863715e-01, -4.52240556e-01, 4.99999970e-02, -3.54908496e-01, 4.00712453e-02, -5.31757483e-04
-4.02355719e+00, -9.44251239e-01, 4.99999970e-02, 1.57365635e-01, 9.96062458e-01, -1.01686968e-02
3.83005738e-01, -4.33735460e-01, 4.99999970e-02, -3.46167892e-01, 2.51780581e-02, -6.81717647e-03
-1.84286892e+00, 6.48186982e-01, 4.99999970e-02, 2.29560852e-01, 9.20505106e-01, 7.36524984e-02
-1.78094935e+00, 8.42403412e-01, 4.99999970e-02, 2.13654280e-01, 9.34267223e-01, 9.19317380e-02
4.04192895e-01, -4.14105922e-01, 4.99999970e-02, -3.37943345e-01, 1.29261008e-02, -1.31150419e-02
4.24337268e-01, -3.93410176e-01, 4.99999970e-02, -3.30296397e-01, 3.05133220e-03, -1.91657115e-02
4.09094095e+00, -2.65420580e+00, 4.99999970e-02, -5.13108969e-02, 1.17231858e+00, 2.31267437e-02
3.93405485e+00, -2.50866938e+00, 4.99999970e-02, -5.47901168e-02, 1.17702019e+00, 2.40403768e-02
4.43382651e-01, -3.71716082e-01, 4.99999970e-02, -3.23170662e-01, -4.68463544e-03, -2.47267187e-02
4.61313009e-01, -3.49137396e-01, 4.99999970e-02, -3.16490889e-01, -1.05115762e-02, -2.96587422e-02
1.66945958e+00, 4.40036917e+00, 4.99999970e-02, -3.23918760e-02, 1.12750399e+00, 1.80739316e-03
