
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], X [ m ], Y [ m ]
6.94813919e+00, -3.94998789e+00, 4.99999970e-02, -1.90221053e-02, 1.11855543e+00, 1.02441059e-02, 6.94813919e+00, -3.94998789e+00
6.92526054e+00, -2.49139690e+00, 4.99999970e-02, -1.58038791e-02, 1.14209640e+00, 2.27048602e-02, 6.92526054e+00, -2.49139690e+00
6.89600706e+00, -2.71511960e+00, 4.99999970e-02, -1.66726597e-02, 1.14101183e+00, 2.09440682e-02, 6.89600706e+00, -2.71511960e+00
7.08523369e+00, -2.60894608e+00, 4.99999970e-02, -1.49089638e-02, 1.14028561e+00, 2.12585181e-02, 7.08523369e+00, -2.60894608e+00
-4.91041094e-01, 4.55453366e-01, 4.99999970e-02, 1.30424902e-01, 7.15677023e-01, 5.94763160e-01, -4.91041094e-01, 4.55453366e-01
3.87587237e+00, 9.36781228e-01, 4.99999970e-02, -6.45188466e-02, 8.29330087e-01, -6.33798093e-02, 3.87587237e+00, 9.36781228e-01
4.08395815e+00, 8.18124533e-01, 4.99999970e-02, -5.74710518e-02, 7.21026421e-01, -6.14024401e-02, 4.08395815e+00, 8.18124533e-01
4.08244848e+00, 1.00774658e+00, 4.99999970e-02, -5.73040470e-02, 8.87198150e-01, -6.19246773e-02, 4.08244848e+00, 1.00774658e+00
-1.63898781e-01, -7.19357014e-01, 4.99999970e-02, -2.92141825e-01, 1.13770068e+00, -4.07797605e-01, -1.63898781e-01, -7.19357014e-01
-1.56118825e-01, -6.85210407e-01, 4.99999970e-02, -3.24003816e-01, 1.08128071e+00, -3.87523204e-01, -1.56118825e-01, -6.85210407e-01
8.97296143e+00, -8.51559460e-01, 4.99999970e-02, 2.99075073e-05, 8.14526558e-01, 2.63067875e-02, 8.97296143e+00, -8.51559460e-01
-3.25879478e+00, 2.61246681e+00, 4.99999970e-02, 1.26211435e-01, 1.00565147e+00, 2.73186751e-02, -3.25879478e+00, 2.61246681e+00
-3.30189514e+00, 2.82017803e+00, 4.99999970e-02, 1.22881435e-01, 1.00675809e+00, 2.49180906e-02, -3.30189514e+00, 2.82017803e+00
-3.42102933e+00, 2.75740647e+00, 4.99999970e-02, 1.24895714e-01, 1.00529146e+00, 2.32389271e-02, -3.42102933e+00, 2.75740647e+00
-5.13187528e-01, 4.30391818e-01, 4.99999970e-02, 1.81373596e-01, 6.71090007e-01, 5.84794521e-01, -5.13187528e-01, 4.30391818e-01
-1.27859652e-01, -7.26636410e-01, 4.99999970e-02, -3.13130200e-01, 1.13757634e+00, -3.75033677e-01, -1.27859652e-01, -7.26636410e-01
-1.21790171e-01, -6.92143202e-01, 4.99999970e-02, -3.43971163e-01, 1.07459116e+00, -3.51369888e-01, -1.21790171e-01, -6.92143202e-01
-2.24293137e+00, -3.85803103e+00, 4.99999970e-02, 9.02015567e-02, 1.02893198e+00, -2.23842990e-02, -2.24293137e+00, -3.85803103e+00
-2.39257145e+00, -4.05659533e+00, 4.99999970e-02, 9.19799581e-02, 1.02606750e+00, -1.71143096e-02, -2.39257145e+00, -4.05659533e+00
-2.22514820e+00, -4.08614779e+00, 4.99999970e-02, 8.75514820e-02, 1.02983141e+00, -1.72940064e-02, -2.22514820e+00, -4.08614779e+00
-3.24460936e+00, 3.01552725e+00, 4.99999970e-02, 1.19583525e-01, 1.00790966e+00, 2.37387344e-02, -3.24460936e+00, 3.01552725e+00
-3.15225720e+00, 2.81431699e+00, 4.99999970e-02, 1.21372260e-01, 1.00808430e+00, 2.74487082e-02, -3.15225720e+00, 2.81431699e+00
1.95130217e+00, 3.67545076e-02, 4.99999970e-02, -1.83972239e-01, -5.35099171e-02, -4.18937998e-03, 1.95130217e+00, 3.67545076e-02
2.12300920e+00, -1.18098073e-01, 4.99999970e-02, -1.70496196e-01, -1.72497388e-02, 1.10712750e-02, 2.12300920e+00, -1.18098073e-01
2.13375902e+00, 8.76825973e-02, 4.99999970e-02, -1.69813603e-01, -3.11604105e-02, -1.02443490e-02, 2.13375902e+00, 8.76825973e-02
-3.85881829e+00, 2.40401173e+00, 4.99999970e-02, 1.33654639e-01, 1.00135791e+00, 1.71526168e-02, -3.85881829e+00, 2.40401173e+00
-3.83388615e+00, 2.63752985e+00, 4.99999970e-02, 1.29461616e-01, 1.00230134e+00, 1.67451184e-02, -3.83388615e+00, 2.63752985e+00
-4.00405979e+00, 2.59367967e+00, 4.99999970e-02, 1.31028056e-01, 1.00147569e+00, 1.41394446e-02, -4.00405979e+00, 2.59367967e+00
3.06212020e+00, 2.85412049e+00, 4.99999970e-02, -6.21499456e-02, 1.17932689e+00, -1.02909449e-02, 3.06212020e+00, 2.85412049e+00
2.95916867e+00, 3.05273867e+00, 4.99999970e-02, -5.95576130e-02, 1.17480838e+00, -7.33190263e-03, 2.95916867e+00, 3.05273867e+00
2.91733074e+00, 2.86709356e+00, 4.99999970e-02, -6.32466525e-02, 1.18042469e+00, -7.45541602e-03, 2.91733074e+00, 2.86709356e+00
-5.33957958e-01, 4.04190004e-01, 4.99999970e-02, 2.32552931e-01, 6.26047790e-01, 5.69755197e-01, -5.33957958e-01, 4.04190004e-01
7.99577427e+00, 2.95118427e+00, 4.99999970e-02, -8.77940282e-03, 1.13098371e+00, -1.66427679e-02, 7.99577427e+00, 2.95118427e+00
7.79912949e+00, 2.88569927e+00, 4.99999970e-02, -9.93543677e-03, 1.13279009e+00, -1.73771940e-02, 7.79912949e+00, 2.88569927e+00
7.92989206e+00, 2.79212523e+00, 4.99999970e-02, -8.89291056e-03, 1.13293839e+00, -1.78002510e-02, 7.92989206e+00, 2.79212523e+00
-9.15063396e-02, -7.32157350e-01, 4.99999970e-02, -3.30782741e-01, 1.13072824e+00, -3.40878248e-01, -9.15063396e-02, -7.32157350e-01
-8.71617645e-02, -6.97396100e-01, 4.99999970e-02, -3.60321403e-01, 1.06084263e+00, -3.14304590e-01, -8.71617645e-02, -6.97396100e-01
7.38979387e+00, 2.37575889e+00, 4.99999970e-02, -1.17031410e-02, 1.13842750e+00, -2.20962558e-02, 7.38979387e+00, 2.37575889e+00
7.37214327e+00, 2.19117451e+00, 4.99999970e-02, -1.11600254e-02, 1.13701999e+00, -2.36636624e-02, 7.37214327e+00, 2.19117451e+00
7.53408146e+00, 2.19906545e+00, 4.99999970e-02, -1.01030441e-02, 1.13556826e+00, -2.30218489e-02, 7.53408146e+00, 2.19906545e+00
-3.81839919e+00, 2.84183240e+00, 4.99999970e-02, 1.26730546e-01, 1.00290418e+00, 1.60047077e-02, -3.81839919e+00, 2.84183240e+00
-3.71410704e+00, 2.69794464e+00, 4.99999970e-02, 1.27895921e-01, 1.00316763e+00, 1.85416117e-02, -3.71410704e+00, 2.69794464e+00
4.87172079e+00, -1.92043650e+00, 4.99999970e-02, -3.95316668e-02, 1.16152740e+00, 3.65833715e-02, 4.87172079e+00, -1.92043650e+00
5.04591036e+00, -1.89407551e+00, 4.99999970e-02, -3.65838595e-02, 1.15675545e+00, 3.66608836e-02, 5.04591036e+00, -1.89407551e+00
4.89903307e+00, -1.73313427e+00, 4.99999970e-02, -3.86326015e-02, 1.14782107e+00, 4.02947292e-02, 4.89903307e+00, -1.73313427e+00
6.72443533e+00, 1.23855555e+00, 4.99999970e-02, -1.12191485e-02, 9.93579865e-01, -3.77331339e-02, 6.72443533e+00, 1.23855555e+00
6.80917740e+00, 1.08369744e+00, 4.99999970e-02, -9.99929663e-03, 9.19611692e-01, -3.83566767e-02, 6.80917740e+00, 1.08369744e+00
6.88801956e+00, 1.22292089e+00, 4.99999970e-02, -9.99000762e-03, 9.87461567e-01, -3.67736705e-02, 6.88801956e+00, 1.22292089e+00
-2.23361254e+00, 2.32780576e+00, 4.99999970e-02, 1.20166920e-01, 1.01524842e+00, 5.91609590e-02, -2.23361254e+00, 2.32780576e+00
-2.38036060e+00, 2.22903109e+00, 4.99999970e-02, 1.26371473e-01, 1.01023912e+00, 5.55272996e-02, -2.38036060e+00, 2.22903109e+00
-2.22288823e+00, 2.19616914e+00, 4.99999970e-02, 1.24467850e-01, 1.01250291e+00, 6.23457544e-02, -2.22288823e+00, 2.19616914e+00
-2.42684650e+00, -4.62763786e+00, 4.99999970e-02, 9.04256627e-02, 1.02297747e+00, -4.88181831e-03, -2.42684650e+00, -4.62763786e+00
-2.21613789e+00, -4.62259865e+00, 4.99999970e-02, 8.56990889e-02, 1.02688396e+00, -5.19938907e-03, -2.21613789e+00, -4.62259865e+00
-2.31256366e+00, -4.43486357e+00, 4.99999970e-02, 8.82194564e-02, 1.02708435e+00, -8.90397187e-03, -2.31256366e+00, -4.43486357e+00
-5.53325891e-01, 3.76971096e-01, 4.99999970e-02, 2.82572091e-01, 5.81295609e-01, 5.49361587e-01, -5.53325891e-01, 3.76971096e-01
3.26136589e+00, 3.01417875e+00, 4.99999970e-02, -5.77700324e-02, 1.17366374e+00, -1.17736608e-02, 3.26136589e+00, 3.01417875e+00
3.35169911e+00, 2.82817459e+00, 4.99999970e-02, -5.95360920e-02, 1.17731106e+00, -1.45754637e-02, 3.35169911e+00, 2.82817459e+00
3.42448115e+00, 3.01063180e+00, 4.99999970e-02, -5.63809015e-02, 1.17243052e+00, -1.37172667e-02, 3.42448115e+00, 3.01063180e+00
-5.49050905e-02, -7.35834479e-01, 4.99999970e-02, -3.45177412e-01, 1.11680746e+00, -3.05789828e-01, -5.49050905e-02, -7.35834479e-01
-5.22980355e-02, -7.00895429e-01, 4.99999970e-02, -3.73158395e-01, 1.03986216e+00, -2.76883245e-01, -5.22980355e-02, -7.00895429e-01
2.73426819e+00, 1.41669139e-01, 4.99999970e-02, -1.25077799e-01, 5.82299232e-02, -1.58513132e-02, 2.73426819e+00, 1.41669139e-01
2.84168577e+00, 3.33444804e-01, 4.99999970e-02, -1.17741212e-01, 1.94669247e-01, -3.97143625e-02, 2.84168577e+00, 3.33444804e-01
2.62534571e+00, 3.29515606e-01, 4.99999970e-02, -1.32801771e-01, 1.67797267e-01, -3.75673138e-02, 2.62534571e+00, 3.29515606e-01
-3.31719780e+00, -5.43581128e-01, 4.99999970e-02, 1.73244372e-01, 9.83329952e-01, -1.35604246e-02, -3.31719780e+00, -5.43581128e-01
-3.43036127e+00, -4.14953440e-01, 4.99999970e-02, 1.72189653e-01, 9.85100150e-01, -9.42498259e-03, -3.43036127e+00, -4.14953440e-01
-3.51341891e+00, -5.58328867e-01, 4.99999970e-02, 1.69152990e-01, 9.87531066e-01, -1.14218527e-02, -3.51341891e+00, -5.58328867e-01
-5.71335196e-01, 3.48879337e-01, 4.99999970e-02, 3.30960125e-01, 5.37712932e-01, 5.23929834e-01, -5.71335196e-01, 3.48879337e-01
8.27928066e+00, 3.16404438e+00, 4.99999970e-02, -7.23690912e-03, 1.12660134e+00, -1.47479540e-02, 8.27928066e+00, 3.16404438e+00
8.16193008e+00, 3.30333996e+00, 4.99999970e-02, -8.27908237e-03, 1.12558126e+00, -1.40086086e-02, 8.16193008e+00, 3.30333996e+00
8.08550549e+00, 3.12695909e+00, 4.99999970e-02, -8.52972455e-03, 1.12844884e+00, -1.53325200e-02, 8.08550549e+00, 3.12695909e+00
3.76661509e-01, -4.36285448e+00, 4.99999970e-02, 1.67830905e-03, 1.10510099e+00, -1.04339393e-02, 3.76661509e-01, -4.36285448e+00
2.85381049e-01, -4.15303659e+00, 4.99999970e-02, 3.10662086e-03, 1.10817707e+00, -1.71323959e-02, 2.85381049e-01, -4.15303659e+00
1.50154769e-01, -4.28439760e+00, 4.99999970e-02, 8.54121707e-03, 1.10123384e+00, -1.33783268e-02, 1.50154769e-01, -4.28439760e+00
5.34375381e+00, -2.98894334e+00, 4.99999970e-02, -3.34329382e-02, 1.15278590e+00, 2.15555541e-02, 5.34375381e+00, -2.98894334e+00
5.37614346e+00, -2.75322175e+00, 4.99999970e-02, -3.29410136e-02, 1.15510452e+00, 2.40648184e-02, 5.37614346e+00, -2.75322175e+00
5.18105745e+00, -2.79658484e+00, 4.99999970e-02, -3.55381817e-02, 1.15674698e+00, 2.36677453e-02, 5.18105745e+00, -2.79658484e+00
-1.81708131e-02, -7.37667143e-01, 4.99999970e-02, -3.56413007e-01, 1.09556198e+00, -2.70266712e-01, -1.81708131e-02, -7.37667143e-01
-1.73079725e-02, -7.02639699e-01, 4.99999970e-02, -3.82627189e-01, 1.01163220e+00, -2.39699647e-01, -1.73079725e-02, -7.02639699e-01
-3.30797625e+00, 4.41023540e+00, 4.99999970e-02, 1.05999969e-01, 1.01012743e+00, 6.02489011e-03, -3.30797625e+00, 4.41023540e+00
-3.40756464e+00, 4.60682344e+00, 4.99999970e-02, 1.06501549e-01, 1.00866139e+00, 3.45235015e-03, -3.40756464e+00, 4.60682344e+00
-3.48158979e+00, 4.39163303e+00, 4.99999970e-02, 1.08166642e-01, 1.00799692e+00, 5.54105267e-03, -3.48158979e+00, 4.39163303e+00
-4.54653454e+00, -3.55851102e+00, 4.99999970e-02, 1.20786950e-01, 1.00068247e+00, -4.12885472e-03, -4.54653454e+00, -3.55851102e+00
-4.40281105e+00, -3.70656133e+00, 4.99999970e-02, 1.18937306e-01, 1.00116682e+00, -4.84823016e-03, -4.40281105e+00, -3.70656133e+00
-4.30284452e+00, -3.54787898e+00, 4.99999970e-02, 1.20055974e-01, 1.00151873e+00, -6.43873587e-03, -4.30284452e+00, -3.54787898e+00
-5.88063776e-01, 3.20014626e-01, 4.99999970e-02, 3.77117544e-01, 4.95780438e-01, 4.93652880e-01, -5.88063776e-01, 3.20014626e-01
-3.39651871e+00, -9.63132441e-01, 4.99999970e-02, 1.64609030e-01, 9.88994122e-01, -1.98978372e-02, -3.39651871e+00, -9.63132441e-01
-3.23058558e+00, -1.05805027e+00, 4.99999970e-02, 1.64900348e-01, 9.87387478e-01, -2.52594091e-02, -3.23058558e+00, -1.05805027e+00
-3.17260504e+00, -8.92443180e-01, 4.99999970e-02, 1.69279695e-01, 9.84266579e-01, -2.33860463e-02, -3.17260504e+00, -8.92443180e-01
1.86186954e-02, -7.37655938e-01, 4.99999970e-02, -3.64632100e-01, 1.06687832e+00, -2.34842375e-01, 1.86186954e-02, -7.37655938e-01
1.77345928e-02, -7.02629149e-01, 4.99999970e-02, -3.88936162e-01, 9.76308405e-01, -2.03357786e-01, 1.77345928e-02, -7.02629149e-01
3.88705420e+00, 4.20552778e+00, 4.99999970e-02, -4.44126166e-02, 1.13871408e+00, -8.29457585e-03, 3.88705420e+00, 4.20552778e+00
3.98171282e+00, 4.00690985e+00, 4.99999970e-02, -4.44691628e-02, 1.14723825e+00, -1.00894468e-02, 3.98171282e+00, 4.00690985e+00
4.05182838e+00, 4.17983866e+00, 4.99999970e-02, -4.35024314e-02, 1.13901591e+00, -8.94671958e-03, 4.05182838e+00, 4.17983866e+00
-6.03314221e-01, 2.90304899e-01, 4.99999970e-02, 4.20605272e-01, 4.55958515e-01, 4.58748102e-01, -6.03314221e-01, 2.90304899e-01
-2.96910334e+00, -4.62066221e+00, 4.99999970e-02, 1.00407064e-01, 1.01414597e+00, -3.88779398e-03, -2.96910334e+00, -4.62066221e+00
-3.16968369e+00, -4.62345839e+00, 4.99999970e-02, 1.03574418e-01, 1.01152885e+00, -3.58589482e-03, -3.16968369e+00, -4.62345839e+00
4.98231316e+00, 2.36243892e+00, 4.99999970e-02, -3.79997939e-02, 1.16362906e+00, -2.90537421e-02, 4.98231316e+00, 2.36243892e+00
4.93398046e+00, 2.17742324e+00, 4.99999970e-02, -3.85696776e-02, 1.16505110e+00, -3.18663456e-02, 4.93398046e+00, 2.17742324e+00
5.14754009e+00, 2.22579980e+00, 4.99999970e-02, -3.53851989e-02, 1.16183424e+00, -3.08118109e-02, 5.14754009e+00, 2.22579980e+00
5.53507544e-02, -7.35783339e-01, 4.99999970e-02, -3.70027214e-01, 1.03080606e+00, -2.00077772e-01, 5.53507544e-02, -7.35783339e-01
5.27226813e-02, -7.00848639e-01, 4.99999970e-02, -3.92345071e-01, 9.34224963e-01, -1.68460146e-01, 5.27226813e-02, -7.00848639e-01
-3.27643812e-01, -1.92086244e+00, 4.99999970e-02, -1.72175618e-03, 1.12661731e+00, -1.50540248e-01, -3.27643812e-01, -1.92086244e+00
-5.28519094e-01, -1.86586678e+00, 4.99999970e-02, 2.39538066e-02, 1.10450530e+00, -1.56085193e-01, -5.28519094e-01, -1.86586678e+00
-5.04922390e-01, -2.05249572e+00, 4.99999970e-02, 2.12795604e-02, 1.10710669e+00, -1.36459947e-01, -5.04922390e-01, -2.05249572e+00
3.88504076e+00, -7.39774287e-01, 4.99999970e-02, -6.51424900e-02, 6.54850781e-01, 6.17158413e-02, 3.88504076e+00, -7.39774287e-01
3.78686810e+00, -8.82308602e-01, 4.99999970e-02, -6.83688968e-02, 7.92205453e-01, 6.43000901e-02, 3.78686810e+00, -8.82308602e-01
3.94749069e+00, -9.43962693e-01, 4.99999970e-02, -6.18975945e-02, 8.33009064e-01, 6.30422756e-02, 3.94749069e+00, -9.43962693e-01
-6.16955042e-01, 2.59846509e-01, 4.99999970e-02, 4.60901886e-01, 4.18755561e-01, 4.19533014e-01, -6.16955042e-01, 2.59846509e-01
9.19444934e-02, -7.32089639e-01, 4.99999970e-02, -3.72837365e-01, 9.87592936e-01, -1.66547775e-01, 9.19444934e-02, -7.32089639e-01
8.75792801e-02, -6.97332919e-01, 4.99999970e-02, -3.93159211e-01, 8.85917068e-01, -1.35588720e-01, 8.75792801e-02, -6.97332919e-01
-3.53745914e+00, -3.48826718e+00, 4.99999970e-02, 1.15316495e-01, 1.00683558e+00, -1.48488935e-02, -3.53745914e+00, -3.48826718e+00
-3.78028750e+00, -3.45653486e+00, 4.99999970e-02, 1.17986128e-01, 1.00454247e+00, -1.23263029e-02, -3.78028750e+00, -3.45653486e+00
-3.65775394e+00, -3.64192438e+00, 4.99999970e-02, 1.15032993e-01, 1.00582409e+00, -1.21057229e-02, -3.65775394e+00, -3.64192438e+00
-6.29108787e-01, 2.28778988e-01, 4.99999970e-02, 4.97548014e-01, 3.84801775e-01, 3.76335204e-01, -6.29108787e-01, 2.28778988e-01
1.28298789e-01, -7.26565063e-01, 4.99999970e-02, -3.73343974e-01, 9.37695265e-01, -1.34822682e-01, 1.28298789e-01, -7.26565063e-01
1.22208349e-01, -6.92074597e-01, 4.99999970e-02, -3.91720027e-01, 8.32106948e-01, -1.05279505e-01, 1.22208349e-01, -6.92074597e-01
-1.10767555e+00, -1.74289143e+00, 4.99999970e-02, 9.69506428e-02, 1.03982568e+00, -1.41890720e-01, -1.10767555e+00, -1.74289143e+00
-1.21158934e+00, -1.57441735e+00, 4.99999970e-02, 1.19571418e-01, 1.01985013e+00, -1.47519141e-01, -1.21158934e+00, -1.57441735e+00
-1.32937074e+00, -1.72518325e+00, 4.99999970e-02, 1.14948325e-01, 1.02322197e+00, -1.27706215e-01, -1.32937074e+00, -1.72518325e+00
5.63263130e+00, -1.39879298e+00, 4.99999970e-02, -2.42892113e-02, 1.06533587e+00, 4.33504172e-02, 5.63263130e+00, -1.39879298e+00
5.45642853e+00, -1.33870125e+00, 4.99999970e-02, -2.65044030e-02, 1.05018759e+00, 4.58380207e-02, 5.45642853e+00, -1.33870125e+00
5.44494200e+00, -1.50923026e+00, 4.99999970e-02, -2.76627969e-02, 1.09827602e+00, 4.24921326e-02, 5.44494200e+00, -1.50923026e+00
1.19901288e+00, 4.66346312e+00, 4.99999970e-02, -2.08322573e-02, 1.09442413e+00, 1.20370812e-03, 1.19901288e+00, 4.66346312e+00
1.62938643e+00, 1.95798528e+00, 4.99999970e-02, -1.10989593e-01, 1.23047888e+00, 2.94520222e-02, 1.62938643e+00, 1.95798528e+00
1.39950299e+00, 2.00802660e+00, 4.99999970e-02, -1.06782123e-01, 1.22637963e+00, 4.30547595e-02, 1.39950299e+00, 2.00802660e+00
1.44913185e+00, 1.83833289e+00, 4.99999970e-02, -1.20676123e-01, 1.23913980e+00, 3.98810655e-02, 1.44913185e+00, 1.83833289e+00
-6.39841318e-01, 1.97189972e-01, 4.99999970e-02, 5.30159354e-01, 3.54548037e-01, 3.29526573e-01, -6.39841318e-01, 1.97189972e-01
1.64334506e-01, -7.19266951e-01, 4.99999970e-02, -3.71842444e-01, 8.81934106e-01, -1.05492212e-01, 1.64334506e-01, -7.19266951e-01
1.56533509e-01, -6.85122669e-01, 4.99999970e-02, -3.88373315e-01, 7.73831785e-01, -7.80411810e-02, 1.56533509e-01, -6.85122669e-01
9.05364704e+00, 2.54798198e+00, 4.99999970e-02, -1.60903577e-03, 1.12758410e+00, -1.76256653e-02, 9.05364704e+00, 2.54798198e+00
-1.09655666e+00, -2.98175168e+00, 4.99999970e-02, 6.00864291e-02, 1.06510246e+00, -6.56192973e-02, -1.09655666e+00, -2.98175168e+00
-1.12310910e+00, -2.77036095e+00, 4.99999970e-02, 6.42544255e-02, 1.06318915e+00, -7.53349587e-02, -1.12310910e+00, -2.77036095e+00
-1.30119681e+00, -2.87272167e+00, 4.99999970e-02, 7.15786666e-02, 1.05567157e+00, -6.74830228e-02, -1.30119681e+00, -2.87272167e+00
3.65095210e+00, -4.17826605e+00, 4.99999970e-02, -4.53433543e-02, 1.14198363e+00, 7.95059651e-03, 3.65095210e+00, -4.17826605e+00
3.85578203e+00, -4.19260979e+00, 4.99999970e-02, -4.44229953e-02, 1.13981307e+00, 8.39528069e-03, 3.85578203e+00, -4.19260979e+00
3.78383851e+00, -3.98860145e+00, 4.99999970e-02, -4.55591828e-02, 1.14941359e+00, 9.66925453e-03, 3.78383851e+00, -3.98860145e+00
-1.27898598e+00, 5.46719909e-01, 4.99999970e-02, 2.90846825e-01, 8.47789884e-01, 1.46088094e-01, -1.27898598e+00, 5.46719909e-01
-1.16207886e+00, 6.32380366e-01, 4.99999970e-02, 2.76970893e-01, 8.56464684e-01, 1.81939751e-01, -1.16207886e+00, 6.32380366e-01
-1.31814897e+00, 7.45482385e-01, 4.99999970e-02, 2.46382579e-01, 8.93671274e-01, 1.57036424e-01, -1.31814897e+00, 7.45482385e-01
-6.48906350e-01, 1.65031701e-01, 4.99999970e-02, 5.58459461e-01, 3.28200608e-01, 2.79562354e-01, -6.48906350e-01, 1.65031701e-01
-1.02004957e+00, -2.42336845e+00, 4.99999970e-02, 6.26650155e-02, 1.06654310e+00, -9.72136036e-02, -1.02004957e+00, -2.42336845e+00
-1.18726659e+00, -2.56567264e+00, 4.99999970e-02, 7.11936951e-02, 1.05892408e+00, -8.53552222e-02, -1.18726659e+00, -2.56567264e+00
-9.72046793e-01, -2.66117239e+00, 4.99999970e-02, 5.66898659e-02, 1.07094669e+00, -8.39506909e-02, -9.72046793e-01, -2.66117239e+00
2.00015768e-01, -7.10375547e-01, 4.99999970e-02, -3.68658155e-01, 8.21244001e-01, -7.90448636e-02, 2.00015768e-01, -7.10375547e-01
1.90514997e-01, -6.76631868e-01, 4.99999970e-02, -3.83484483e-01, 7.12178469e-01, -5.42517900e-02, 1.90514997e-01, -6.76631868e-01
3.72442174e+00, -3.76855254e+00, 4.99999970e-02, -4.71339673e-02, 1.15544546e+00, 1.07437856e-02, 3.72442174e+00, -3.76855254e+00
3.66528440e+00, -3.59332323e+00, 4.99999970e-02, -4.84725498e-02, 1.15914798e+00, 1.14526115e-02, 3.66528440e+00, -3.59332323e+00
3.53882265e+00, -3.67476845e+00, 4.99999970e-02, -4.86757718e-02, 1.15819883e+00, 1.01514840e-02, 3.53882265e+00, -3.67476845e+00
-1.14501464e+00, 7.77560174e-01, 4.99999970e-02, 2.36468151e-01, 8.92018318e-01, 1.98342144e-01, -1.14501464e+00, 7.77560174e-01
-1.12884080e+00, 6.89301550e-01, 4.99999970e-02, 2.52945960e-01, 8.71044338e-01, 1.98153943e-01, -1.12884080e+00, 6.89301550e-01
-6.56204164e-01, 1.32465944e-01, 4.99999970e-02, 5.82064271e-01, 3.06070626e-01, 2.26938635e-01, -6.56204164e-01, 1.32465944e-01
3.35162807e+00, -3.58502030e+00, 4.99999970e-02, -5.01846410e-02, 1.16083217e+00, 9.23972204e-03, 3.35162807e+00, -3.58502030e+00
3.41642308e+00, -3.76303554e+00, 4.99999970e-02, -4.86090779e-02, 1.15704894e+00, 8.95005092e-03, 3.41642308e+00, -3.76303554e+00
2.35254273e-01, -6.99647307e-01, 4.99999970e-02, -3.64187598e-01, 7.56271482e-01, -5.57827204e-02, 2.35254273e-01, -6.99647307e-01
2.24074334e-01, -6.66397929e-01, 4.99999970e-02, -3.77466261e-01, 6.47905827e-01, -3.40943895e-02, 2.24074334e-01, -6.66397929e-01
-4.69568920e+00, 2.55767861e-03, 4.99999970e-02, 1.59110159e-01, 9.99423683e-01, 2.27468354e-05, -4.69568920e+00, 2.55767861e-03
-4.73563051e+00, 2.13454485e+00, 4.99999970e-02, 1.38718247e-01, 1.00006688e+00, 3.77667695e-03, -4.73563051e+00, 2.13454485e+00
-6.61959648e-01, 9.96062607e-02, 4.99999970e-02, 6.00694776e-01, 2.88577765e-01, 1.72150820e-01, -6.61959648e-01, 9.96062607e-02
1.09999612e-01, -2.99207067e+00, 4.99999970e-02, -6.67175325e-03, 1.12656188e+00, -6.31557181e-02, 1.09999612e-01, -2.99207067e+00
5.19073047e-02, -3.23078060e+00, 4.99999970e-02, 6.25426183e-04, 1.11757874e+00, -5.28228097e-02, 5.19073047e-02, -3.23078060e+00
2.11914569e-01, -3.17485619e+00, 4.99999970e-02, -7.52429105e-03, 1.12597597e+00, -5.26053682e-02, 2.11914569e-01, -3.17485619e+00
6.42648458e+00, 2.49357438e+00, 4.99999970e-02, -2.05942094e-02, 1.14642656e+00, -2.42281631e-02, 6.42648458e+00, 2.49357438e+00
6.26960945e+00, 2.50101423e+00, 4.99999970e-02, -2.20750216e-02, 1.14794981e+00, -2.45783199e-02, 6.26960945e+00, 2.50101423e+00
6.30291224e+00, 2.34439063e+00, 4.99999970e-02, -2.12137122e-02, 1.14808929e+00, -2.60611158e-02, 6.30291224e+00, 2.34439063e+00
1.97009039e+00, -2.65204144e+00, 4.99999970e-02, -7.28543997e-02, 1.19134986e+00, -1.42035941e-02, 1.97009039e+00, -2.65204144e+00
2.03709936e+00, -2.38786173e+00, 4.99999970e-02, -8.47392231e-02, 1.20395768e+00, -1.19342282e-02, 2.03709936e+00, -2.38786173e+00
1.85675800e+00, -2.48524308e+00, 4.99999970e-02, -7.99481124e-02, 1.19901478e+00, -1.88407656e-02, 1.85675800e+00, -2.48524308e+00
-7.65705585e-01, -4.41218281e+00, 4.99999970e-02, 4.18729633e-02, 1.06969309e+00, -1.22164600e-02, -7.65705585e-01, -4.41218281e+00
-5.96038580e-01, -4.39434052e+00, 4.99999970e-02, 3.58306095e-02, 1.07552373e+00, -1.25735868e-02, -5.96038580e-01, -4.39434052e+00
-6.60863757e-01, -4.22632170e+00, 4.99999970e-02, 3.75797115e-02, 1.07583547e+00, -1.81705318e-02, -6.60863757e-01, -4.22632170e+00
2.98555422e+00, -2.28977948e-01, 4.99999970e-02, -1.07776828e-01, 1.29989132e-01, 2.82061547e-02, 2.98555422e+00, -2.28977948e-01
3.15637684e+00, -2.31314749e-01, 4.99999970e-02, -9.87428576e-02, 1.45232469e-01, 2.75360439e-02, 3.15637684e+00, -2.31314749e-01
